order,url,label
8451,http://83.224.167.183/sshd,phish
6723,http://117.209.7.21:49976/i,phish
7108,http://lindnerelektroanlagen.de/INVOICE/AOG-3515110/,phish
6608,http://188.122.242.178/Photo.lnk,phish
8042,http://115.52.189.85:43772/bin.sh,phish
6157,http://mrelay-colis-fr.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
7509,http://42.230.46.205:35200/i,phish
6706,http://87.248.139.217/urmfsois1/boatnet.m68k,phish
8833,http://196.251.70.174/huhu/titanjr.arm7,phish
6270,http://200.14.250.72/TmpFTP/DELCACHEPRODUTOSEG/1/8051/22082024070804/info.zip,phish
7666,http://58.52.216.59:9021/UpgradeFiles/info.zip,phish
6746,http://176.46.152.87:5858/ExtentWallet.dll,phish
8989,https://da.lkci1.ru/ui.check?t=ycexs6e2,phish
7335,http://late-researcher.gl.at.ply.gg:51400/whoareyou/dwajiow/dopenewsman/wewe5.johnsmith,phish
8426,http://customer-trackdelivery.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.mpsl,phish
8916,http://202.55.132.254/arm7,phish
8710,http://115.55.113.135:38828/i,phish
7486,http://115.55.63.92:48805/bin.sh,phish
6307,http://84.200.193.151/hiddenbin/boatnet.m68k,phish
8299,http://mrelay-be-acheminement.info/bins/nwfaiehg4ewijfgriehgirehaughrarg.mips,phish
6153,http://201.16.194.227:2550/TmpFTP/LOG_AJUSTEFOS/0021/001/01-2020/01/info.zip,phish
6556,https://yundingpavilion.cn,legit
8525,https://hubofcards.com,legit
8613,https://files.catbox.moe/wx6ux4.arm6,phish
6071,http://213.209.143.148/debug,phish
8694,https://pcare.ai/AI_Scanner.exe,phish
6550,https://wellmatt.com,legit
6902,https://vcsinfo.com/js.php,phish
8629,http://221.15.186.97:47160/i,phish
6226,https://github.com/nurraif/MyTonWallet/releases/download/v2.0/Program.zip,phish
6647,http://42.52.75.113:53909/i,phish
6028,http://177.101.128.226:40273/i,phish
8399,http://42.57.38.251:41667/bin.sh,phish
8255,http://205.185.115.242/x-3.2-.Sakura,phish
7699,https://poolarserver.com,legit
6158,https://q7m.3jw5u.ru/lwqw863ydp.map,phish
7302,http://savraiffeizen-at.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.mpsl,phish
8728,http://119.187.204.19:49629/i,phish
8753,http://200.59.88.141:50615/i,phish
6278,https://pudaf.com,legit
6680,http://my.guichet-amende.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm5,phish
8154,http://110.39.245.18:59413/bin.sh,phish
8880,http://178.16.142.61/w.sh,phish
6743,http://115.57.109.174:39913/i,phish
8977,https://optimum-logistik.ru,legit
8139,https://je.lkci-1.ru/5t2.google?t=me34l0gr,phish
8401,http://202.107.235.202:8088/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x86/Setup/sql_engine_core_shared_loc_msi/2052/PFiles/SqlServr/100/DTS/PLComps/Res/info.zip,phish
7088,https://s4f.zzax-4.ru/82n.check?t=6ab9wj61,phish
8254,https://casaalex.ro,legit
8317,https://890.gc0o9.ru/20.google?t=5pv8dovm,phish
8105,https://dot.dor8y.online/bdsbo41zxk.map,phish
6402,https://y4.8e-hr.ru/0uwht1b9mm.sh,phish
6364,http://157.10.63.251/Video.lnk,phish
7638,http://115.55.132.139:46958/i,phish
7809,http://2.58.113.219/x86_64,phish
8966,https://boa.r9xa.ru/gufpoikw,phish
6518,http://45.156.87.56/hiddenbin/Space.i686,phish
7979,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Singapore%20Operations/Charterparties_Misc_Docs/2011/61_STX_BEGONIA_UNTIY_SEE_COA_FOLDER/info.zip,phish
6156,http://103.20.213.34:8080/Uploads/Uploads/Customer%20Firm%20Offer%20Format/AGARWAL%20COAL/info.zip,phish
8035,http://39.96.156.128/%E4%BA%A4%E4%BA%92/AV.lnk,phish
6688,https://noelshack.com,legit
8198,http://112.248.189.109:60997/i,phish
6069,http://160.250.134.61/bins/mpsl,phish
6076,http://182.126.244.114:43059/i,phish
8535,http://121.184.128.134/01/23/11/08/18/info.zip,phish
6387,https://dns-zonen.ch,legit
6003,http://reverent-tereshkova.196-251-72-149.plesk.page/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm5,phish
8686,https://agriculture-lawyer.com/Stag.mp4,phish
8752,https://contagionlive.com,legit
8908,http://179.89.215.62/AV.scr,phish
6034,https://qk2.ja-02.ru/34mnksnc6f.sh,phish
6939,https://wibra.be,legit
8502,http://123.11.207.234:41767/i,phish
6867,http://222.138.148.214:47421/i,phish
7516,http://miseajouritsme.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.arc,phish
7145,http://mynetfxsupprt.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.arc,phish
8485,http://196.251.87.12/__complex__%5bCRYPTO%5d__Vq79_Lp3_Xm8_TdYeK/Chinga.arm7,phish
8037,http://116.169.212.7:88/lib/tips/images/AV.scr,phish
8129,http://194.87.128.233/hiddenbin/boatnet.arm,phish
8220,https://kemendag.xyz,legit
8991,https://wmd-ee.com,legit
8214,http://115.48.153.120:40737/i,phish
8418,https://dgvna.cn,legit
8873,http://42.54.8.76:38639/bin.sh,phish
7716,https://andhrawishesh.com,legit
6715,http://github.com/chainguard-dev/bincapz/archive/refs/tags/v0.5.0.zip,phish
6194,https://yl-invest.co.il,legit
8004,https://ets-sptk.ru,legit
