order,url,label
1,https://vdo-fleet.com,legit
2,http://213.209.143.44/sh4.rar,phish
3,http://213.209.143.167/rebith.arm6,phish
4,http://120.28.214.145:35165/i,phish
5,http://verif-mondial.com/kvariant.x86,phish
6,https://02a.mg-1-u-5.ru/3ohtfxginm.vsix,phish
7,http://173.215.79.96/linux_mips,phish
8,https://gdmmsj.cn,legit
9,http://45.156.87.56/hiddenbin/boatnet.sh4,phish
10,http://202.107.235.202:8088/iis/file/sorder/210804-019/images/info.zip,phish
11,http://42.242.189.166:58735/i,phish
12,http://117.241.203.240:35731/bin.sh,phish
13,http://61.54.69.93:57262/i,phish
14,http://74.48.34.10/bins/hax.arm7,phish
15,http://103.20.213.34:8080/Uploads/Uploads/PENDING%20CP/CENTRANS%20HERMES/info.zip,phish
16,http://115.49.1.119:40774/i,phish
17,http://84.200.81.239/hiddenbin/boatnet.m68k,phish
18,http://78.153.140.66/pa.sh,phish
19,https://fcxfzf.com,legit
20,https://fightcancer.nl,legit
21,http://42.226.216.254:45229/bin.sh,phish
22,https://bialetti-shop.de,legit
23,https://soft.legal,legit
24,http://monrelay-support.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.spc,phish
25,https://funpot.net,legit
26,http://120.157.20.65:85/sshd,phish
27,http://161.97.74.69/systemcl/mpsl,phish
28,http://123.190.231.146:38373/i,phish
29,http://178.192.232.20:65112/i,phish
30,https://m2.q7y4s.ru/1kz.check?t=paeo8n7c,phish
31,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Singapore%20Operations/Charterparties_Misc_Docs/2011/101_HEILAN_HMM/info.zip,phish
32,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Employee/sametimetranscripts/cn=kaly4222%2Cou=sat%2Cou=accounts/20120815/info.zip,phish
33,http://www.supercf.co.ke/a/raman.exe,phish
34,https://y1bd.pohv3.ru/15tta6hssr.sh,phish
35,http://176.65.141.49/dwrioej/neon.spc,phish
36,https://github.com/olekfribel/test_repo111/releases/download/test/final.zip,phish
37,https://countyhealthrankings.org,legit
38,https://h.dy-77.ru/c36150k339.sh,phish
39,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0011/11092019101353/info.zip,phish
40,http://202.155.94.19/00101010101001/morte.m68k,phish
41,http://177.70.102.232:8070/TmpFTP/01/Consulta/2020-01-09/info.zip,phish
42,https://cc12580.com.cn,legit
43,http://116.171.106.3:3435/tomcat8/webapps/bfxt/WEB-INF/classes/HDK/HCNetSDKCom/info.zip,phish
44,http://202.107.235.202:8008/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/ia64/Setup/sql_common_core_loc_msi/2052/Windows/info.zip,phish
45,https://t00l.pl-8-a.ru/c5zb1zyoiq.sh,phish
46,http://177.70.102.232:8090/TmpFTP/01/Carta%20de%20Corre%C3%A7%C3%A3o/2024-08-05/info.zip,phish
47,http://182.121.92.10:60719/i,phish
48,https://b.haxyli.ru/q2.google?t=wr51qmda,phish
49,http://160.187.246.158/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.x86_64,phish
50,https://121bet40.com,legit
51,http://182.113.5.172:40353/bin.sh,phish
52,http://202.107.235.202:8088/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x64/Setup/sql_engine_core_inst_msi/PFiles/SqlServr/MSSQL.X/MSSQL/Binn/DllTmp64/info.zip,phish
53,http://103.204.79.118:448/dupass.zip,phish
54,https://skinsmonkey.richscents2u.com/img/.temp/.new/pic1.exe,phish
55,http://201.16.194.227:2550/TmpFTP/LOG_AJUSTEFOS/0011/002/02-2020/20/info.zip,phish
56,https://socialworkers.gov.gy,legit
57,https://h2.owp-oo.ru/ryx0nv1x,phish
58,https://ping-pong.cz,legit
59,https://zd.i-88b.ru/nynmqm8kx6.sh,phish
60,http://sigdalokanolkas.com/hiddenbin/boatnet.mpsl,phish
61,http://91.208.162.96/hiddenbin/boatnet.x86_64,phish
62,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Singapore%20Operations/Charterparties_Misc_Docs/2014/311_bulkmarine%20tbn/info.zip,phish
63,https://gutv24.com,legit
64,http://116.169.212.7:88/lib/swf/Photo.scr,phish
65,https://koalityengine.com,legit
66,https://speedy.net.pe,legit
67,http://220.202.91.178:59553/i,phish
68,http://202.155.94.31/hiddenbin/boatnet.x86,phish
69,http://109.123.239.148/resgod.i586,phish
70,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Employee/sametimetranscripts/CN=davi6217%2COU=SAT%2COU=Accounts/20131115/info.zip,phish
71,http://182.113.35.82:44694/i,phish
72,http://jovial-bartik.196-251-72-149.plesk.page/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm,phish
73,http://64.225.65.236/sh4,phish
74,http://201.16.194.227:2550/TmpFTP/Manifesta%C3%A7%C3%A3o/Situa%C3%A7%C3%A3o/2020-01-22/info.zip,phish
75,http://livraison-relais-info.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.mpsl,phish
76,http://pagomulta2025.com/kvariant.arc,phish
77,https://zyerp.com.cn,legit
78,http://103.83.87.91/main_arm7,phish
79,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Employee/sametimetranscripts/cn=chas4494%2Cou=sat%2Cou=accounts/20120829/info.zip,phish
80,https://stockconsultant.com,legit
81,http://myrelay-tracking.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.mpsl,phish
82,http://45.144.174.2/tvt,phish
83,http://177.70.102.232:8070/TmpFTP/01/Inutiliza%C3%A7%C3%A3o/2022-09-09/info.zip,phish
84,http://62.72.44.49/executorloveyou/executor.spc,phish
85,https://xvideos.network,legit
86,http://115.56.113.109:38746/i,phish
87,https://bobfilm.club,legit
88,https://81.232.93.106/linux_arm5,phish
